,Zipcode,Stats,SEX,Below poverty level,Percent below poverty level,Total
3399,62011,Margin of Error,Male,23.0,18.7,59.0
3400,62012,Estimate,Female,290.0,9.3,3118.0
3401,62012,Estimate,Male,149.0,4.3,3427.0
3402,62012,Margin of Error,Female,124.0,3.9,201.0
3403,62012,Margin of Error,Male,90.0,2.6,225.0
3404,62013,Estimate,Female,51.0,16.6,307.0
3405,62013,Estimate,Male,17.0,5.7,299.0
3406,62013,Margin of Error,Female,40.0,11.9,83.0
3407,62013,Margin of Error,Male,14.0,4.5,71.0
3408,62014,Estimate,Female,266.0,14.0,1904.0
3409,62014,Estimate,Male,119.0,6.0,1999.0
3410,62014,Margin of Error,Female,102.0,5.2,141.0
3411,62014,Margin of Error,Male,56.0,2.9,147.0
3412,62015,Estimate,Female,24.0,7.1,340.0
3413,62015,Estimate,Male,14.0,5.9,238.0
3414,62015,Margin of Error,Female,19.0,5.9,125.0
3415,62015,Margin of Error,Male,14.0,6.1,90.0
3416,62016,Estimate,Female,117.0,6.8,1717.0
3417,62016,Estimate,Male,189.0,10.2,1848.0
3418,62016,Margin of Error,Female,54.0,3.2,107.0
3419,62016,Margin of Error,Male,106.0,5.6,150.0
3420,62017,Estimate,Female,114.0,23.9,477.0
3421,62017,Estimate,Male,48.0,9.7,495.0
3422,62017,Margin of Error,Female,70.0,12.0,101.0
3423,62017,Margin of Error,Male,31.0,6.4,108.0
3424,62018,Estimate,Female,326.0,22.9,1421.0
3425,62018,Estimate,Male,333.0,22.6,1475.0
3426,62018,Margin of Error,Female,186.0,11.6,321.0
3427,62018,Margin of Error,Male,166.0,10.1,337.0
3428,62019,Estimate,Female,29.0,19.2,151.0
3429,62019,Estimate,Male,27.0,16.3,166.0
3430,62019,Margin of Error,Female,18.0,11.6,55.0
3431,62019,Margin of Error,Male,26.0,13.9,76.0
3432,62021,Estimate,Female,0.0,0.0,376.0
3433,62021,Estimate,Male,0.0,0.0,456.0
3434,62021,Margin of Error,Female,12.0,8.3,103.0
3435,62021,Margin of Error,Male,12.0,6.9,118.0
3436,62022,Estimate,Female,82.0,14.9,552.0
3437,62022,Estimate,Male,16.0,3.8,422.0
3438,62022,Margin of Error,Female,64.0,11.8,121.0
3439,62022,Margin of Error,Male,19.0,4.7,115.0
3440,62023,Estimate,Female,4.0,7.4,54.0
3441,62023,Estimate,Male,9.0,17.3,52.0
3442,62023,Margin of Error,Female,4.0,8.4,30.0
3443,62023,Margin of Error,Male,12.0,21.0,29.0
3444,62024,Estimate,Female,553.0,11.7,4708.0
3445,62024,Estimate,Male,522.0,10.5,4993.0
3446,62024,Margin of Error,Female,205.0,4.4,370.0
3447,62024,Margin of Error,Male,254.0,4.9,365.0
3448,62025,Estimate,Female,1746.0,10.7,16284.0
3449,62025,Estimate,Male,1547.0,9.5,16305.0
3450,62025,Margin of Error,Female,349.0,2.0,832.0
3451,62025,Margin of Error,Male,428.0,2.5,739.0
3452,62027,Estimate,Female,28.0,10.1,277.0
3453,62027,Estimate,Male,25.0,8.3,303.0
3454,62027,Margin of Error,Female,26.0,9.6,67.0
3455,62027,Margin of Error,Male,18.0,5.6,80.0
3456,62028,Estimate,Female,40.0,15.3,262.0
3457,62028,Estimate,Male,19.0,6.4,297.0
3458,62028,Margin of Error,Female,39.0,14.2,87.0
3459,62028,Margin of Error,Male,21.0,7.6,122.0
3460,62030,Estimate,Female,11.0,12.5,88.0
3461,62030,Estimate,Male,5.0,7.7,65.0
3462,62030,Margin of Error,Female,18.0,20.3,49.0
3463,62030,Margin of Error,Male,9.0,13.2,42.0
3464,62031,Estimate,Female,1.0,0.3,306.0
3465,62031,Estimate,Male,17.0,4.6,372.0
3466,62031,Margin of Error,Female,3.0,1.0,82.0
3467,62031,Margin of Error,Male,23.0,6.0,91.0
3468,62032,Estimate,Female,118.0,27.3,433.0
3469,62032,Estimate,Male,131.0,29.2,449.0
3470,62032,Margin of Error,Female,78.0,15.8,90.0
3471,62032,Margin of Error,Male,99.0,18.9,98.0
3472,62033,Estimate,Female,360.0,16.2,2217.0
3473,62033,Estimate,Male,279.0,11.5,2422.0
3474,62033,Margin of Error,Female,142.0,6.4,151.0
3475,62033,Margin of Error,Male,126.0,5.5,276.0
3476,62034,Estimate,Female,334.0,4.9,6759.0
3477,62034,Estimate,Male,658.0,10.2,6453.0
3478,62034,Margin of Error,Female,140.0,2.0,419.0
3479,62034,Margin of Error,Male,246.0,3.7,420.0
3480,62035,Estimate,Female,739.0,8.9,8327.0
3481,62035,Estimate,Male,941.0,11.6,8088.0
3482,62035,Margin of Error,Female,244.0,2.8,509.0
3483,62035,Margin of Error,Male,271.0,3.3,422.0
3484,62036,Estimate,Female,14.0,4.3,326.0
3485,62036,Estimate,Male,13.0,4.1,318.0
3486,62036,Margin of Error,Female,13.0,4.3,96.0
3487,62036,Margin of Error,Male,13.0,4.4,79.0
3488,62037,Estimate,Female,103.0,12.5,824.0
3489,62037,Estimate,Male,174.0,18.2,955.0
3490,62037,Margin of Error,Female,56.0,6.2,144.0
3491,62037,Margin of Error,Male,97.0,8.9,181.0
3492,62040,Estimate,Female,4172.0,19.4,21462.0
3493,62040,Estimate,Male,2751.0,13.3,20704.0
3494,62040,Margin of Error,Female,606.0,2.7,604.0
3495,62040,Margin of Error,Male,500.0,2.4,437.0
3496,62044,Estimate,Female,200.0,15.1,1322.0
3497,62044,Estimate,Male,127.0,11.0,1150.0
3498,62044,Margin of Error,Female,82.0,5.7,155.0
3499,62044,Margin of Error,Male,82.0,6.7,151.0
3500,62045,Estimate,Female,6.0,2.6,227.0
3501,62045,Estimate,Male,17.0,6.3,271.0
3502,62045,Margin of Error,Female,9.0,3.9,85.0
3503,62045,Margin of Error,Male,24.0,8.5,105.0
3504,62046,Estimate,Female,8.0,2.0,401.0
3505,62046,Estimate,Male,6.0,1.7,347.0
3506,62046,Margin of Error,Female,16.0,4.0,94.0
3507,62046,Margin of Error,Male,10.0,2.8,67.0
3508,62047,Estimate,Female,55.0,6.6,830.0
3509,62047,Estimate,Male,123.0,14.7,839.0
3510,62047,Margin of Error,Female,30.0,3.7,144.0
3511,62047,Margin of Error,Male,79.0,8.7,164.0
3512,62048,Estimate,Female,134.0,13.3,1010.0
3513,62048,Estimate,Male,155.0,20.4,759.0
3514,62048,Margin of Error,Female,75.0,7.3,217.0
3515,62048,Margin of Error,Male,86.0,10.3,115.0
3516,62049,Estimate,Female,362.0,12.3,2935.0
3517,62049,Estimate,Male,494.0,17.9,2754.0
3518,62049,Margin of Error,Female,301.0,8.6,567.0
3519,62049,Margin of Error,Male,230.0,8.1,459.0
3520,62050,Estimate,Female,29.0,14.1,205.0
3521,62050,Estimate,Male,31.0,21.1,147.0
3522,62050,Margin of Error,Female,42.0,20.2,98.0
3523,62050,Margin of Error,Male,29.0,17.1,56.0
3524,62051,Estimate,Female,97.0,25.9,375.0
3525,62051,Estimate,Male,63.0,17.3,365.0
3526,62051,Margin of Error,Female,59.0,13.3,127.0
3527,62051,Margin of Error,Male,42.0,10.0,94.0
3528,62052,Estimate,Female,599.0,9.4,6406.0
3529,62052,Estimate,Male,357.0,6.1,5816.0
3530,62052,Margin of Error,Female,207.0,3.3,317.0
3531,62052,Margin of Error,Male,183.0,3.1,297.0
3532,62053,Estimate,Female,56.0,26.4,212.0
3533,62053,Estimate,Male,39.0,18.4,212.0
3534,62053,Margin of Error,Female,36.0,14.0,60.0
3535,62053,Margin of Error,Male,27.0,11.6,73.0
3536,62054,Estimate,Female,23.0,12.4,186.0
3537,62054,Estimate,Male,47.0,16.5,284.0
3538,62054,Margin of Error,Female,21.0,10.5,60.0
3539,62054,Margin of Error,Male,28.0,8.6,101.0
3540,62056,Estimate,Female,681.0,15.5,4398.0
3541,62056,Estimate,Male,523.0,12.9,4068.0
3542,62056,Margin of Error,Female,214.0,5.0,249.0
3543,62056,Margin of Error,Male,215.0,5.1,247.0
3544,62058,Estimate,Female,58.0,15.8,366.0
3545,62058,Estimate,Male,47.0,12.9,364.0
3546,62058,Margin of Error,Female,31.0,8.0,87.0
3547,62058,Margin of Error,Male,25.0,6.3,73.0
3548,62059,Estimate,Female,79.0,33.1,239.0
3549,62059,Estimate,Male,82.0,46.3,177.0
3550,62059,Margin of Error,Female,52.0,19.7,94.0
3551,62059,Margin of Error,Male,60.0,28.5,89.0
3552,62060,Estimate,Female,770.0,34.8,2213.0
3553,62060,Estimate,Male,473.0,28.4,1668.0
3554,62060,Margin of Error,Female,297.0,11.4,369.0
3555,62060,Margin of Error,Male,177.0,10.7,289.0
3556,62061,Estimate,Female,54.0,6.5,837.0
3557,62061,Estimate,Male,46.0,5.2,881.0
3558,62061,Margin of Error,Female,33.0,4.3,167.0
3559,62061,Margin of Error,Male,29.0,3.6,232.0
3560,62062,Estimate,Female,229.0,5.6,4064.0
3561,62062,Estimate,Male,122.0,3.2,3872.0
3562,62062,Margin of Error,Female,172.0,4.2,441.0
3563,62062,Margin of Error,Male,90.0,2.4,386.0
3564,62063,Estimate,Female,43.0,10.3,418.0
3565,62063,Estimate,Male,54.0,12.2,442.0
3566,62063,Margin of Error,Female,32.0,7.3,97.0
3567,62063,Margin of Error,Male,41.0,8.8,100.0
3568,62065,Estimate,Female,0.0,0.0,74.0
3569,62065,Estimate,Male,0.0,0.0,51.0
3570,62065,Margin of Error,Female,12.0,33.8,92.0
3571,62065,Margin of Error,Male,12.0,41.5,43.0
3572,62067,Estimate,Female,70.0,5.6,1247.0
3573,62067,Estimate,Male,52.0,5.6,925.0
3574,62067,Margin of Error,Female,61.0,5.3,377.0
3575,62067,Margin of Error,Male,67.0,7.1,241.0
3576,62069,Estimate,Female,194.0,12.2,1589.0
3577,62069,Estimate,Male,129.0,7.9,1627.0
3578,62069,Margin of Error,Female,62.0,3.7,122.0
3579,62069,Margin of Error,Male,49.0,3.0,130.0
3580,62070,Estimate,Female,0.0,,0.0
3581,62070,Estimate,Male,0.0,,0.0
3582,62070,Margin of Error,Female,12.0,,12.0
3583,62070,Margin of Error,Male,12.0,,12.0
3584,62074,Estimate,Female,51.0,8.0,641.0
3585,62074,Estimate,Male,30.0,5.2,582.0
3586,62074,Margin of Error,Female,40.0,5.9,243.0
3587,62074,Margin of Error,Male,22.0,4.0,133.0
3588,62075,Estimate,Female,289.0,15.8,1825.0
3589,62075,Estimate,Male,260.0,15.3,1695.0
3590,62075,Margin of Error,Female,138.0,6.9,207.0
3591,62075,Margin of Error,Male,142.0,7.3,230.0
3592,62076,Estimate,Female,2.0,3.5,57.0
3593,62076,Estimate,Male,2.0,4.3,46.0
3594,62076,Margin of Error,Female,3.0,5.3,28.0
3595,62076,Margin of Error,Male,3.0,6.7,21.0
3596,62077,Estimate,Female,12.0,10.2,118.0
3597,62077,Estimate,Male,11.0,10.7,103.0
3598,62077,Margin of Error,Female,8.0,6.1,33.0
3599,62077,Margin of Error,Male,12.0,10.1,31.0
3600,62078,Estimate,Female,8.0,17.0,47.0
3601,62078,Estimate,Male,8.0,19.0,42.0
3602,62078,Margin of Error,Female,10.0,18.3,25.0
3603,62078,Margin of Error,Male,9.0,20.5,23.0
3604,62079,Estimate,Female,64.0,36.6,175.0
3605,62079,Estimate,Male,31.0,33.7,92.0
3606,62079,Margin of Error,Female,88.0,44.0,151.0
3607,62079,Margin of Error,Male,42.0,38.4,63.0
3608,62080,Estimate,Female,218.0,18.3,1189.0
3609,62080,Estimate,Male,193.0,17.8,1086.0
3610,62080,Margin of Error,Female,111.0,9.0,162.0
3611,62080,Margin of Error,Male,103.0,9.2,179.0
3612,62081,Estimate,Female,30.0,16.0,188.0
3613,62081,Estimate,Male,29.0,20.3,143.0
3614,62081,Margin of Error,Female,36.0,17.4,90.0
3615,62081,Margin of Error,Male,25.0,15.8,61.0
3616,62082,Estimate,Female,246.0,21.1,1164.0
3617,62082,Estimate,Male,208.0,16.7,1244.0
3618,62082,Margin of Error,Female,103.0,8.0,150.0
3619,62082,Margin of Error,Male,91.0,6.9,166.0
3620,62083,Estimate,Female,0.0,0.0,60.0
3621,62083,Estimate,Male,7.0,6.5,108.0
3622,62083,Margin of Error,Female,12.0,38.3,47.0
3623,62083,Margin of Error,Male,10.0,11.9,89.0
3624,62084,Estimate,Female,138.0,17.1,808.0
3625,62084,Estimate,Male,114.0,14.7,774.0
3626,62084,Margin of Error,Female,68.0,7.8,123.0
3627,62084,Margin of Error,Male,53.0,6.7,157.0
3628,62085,Estimate,Female,28.0,27.5,102.0
3629,62085,Estimate,Male,11.0,18.6,59.0
3630,62085,Margin of Error,Female,20.0,19.7,56.0
3631,62085,Margin of Error,Male,10.0,16.0,26.0
3632,62086,Estimate,Female,82.0,13.7,600.0
3633,62086,Estimate,Male,44.0,6.8,650.0
3634,62086,Margin of Error,Female,43.0,6.7,102.0
3635,62086,Margin of Error,Male,26.0,4.2,128.0
3636,62087,Estimate,Female,260.0,21.5,1210.0
3637,62087,Estimate,Male,183.0,16.9,1085.0
3638,62087,Margin of Error,Female,122.0,9.9,230.0
3639,62087,Margin of Error,Male,124.0,10.2,211.0
3640,62088,Estimate,Female,607.0,19.3,3153.0
3641,62088,Estimate,Male,278.0,8.8,3142.0
3642,62088,Margin of Error,Female,310.0,9.2,234.0
3643,62088,Margin of Error,Male,116.0,3.8,253.0
3644,62089,Estimate,Female,47.0,23.7,198.0
3645,62089,Estimate,Male,48.0,24.7,194.0
3646,62089,Margin of Error,Female,33.0,13.8,63.0
3647,62089,Margin of Error,Male,32.0,11.9,66.0
3648,62090,Estimate,Female,179.0,27.8,643.0
3649,62090,Estimate,Male,186.0,34.8,535.0
3650,62090,Margin of Error,Female,108.0,13.9,162.0
3651,62090,Margin of Error,Male,110.0,15.9,142.0
3652,62091,Estimate,Female,101.0,38.1,265.0
3653,62091,Estimate,Male,31.0,17.3,179.0
3654,62091,Margin of Error,Female,132.0,35.9,162.0
3655,62091,Margin of Error,Male,38.0,17.6,103.0
3656,62092,Estimate,Female,160.0,11.3,1416.0
3657,62092,Estimate,Male,153.0,11.6,1317.0
3658,62092,Margin of Error,Female,92.0,6.3,100.0
3659,62092,Margin of Error,Male,67.0,5.1,99.0
3660,62093,Estimate,Female,66.0,42.0,157.0
3661,62093,Estimate,Male,22.0,17.2,128.0
3662,62093,Margin of Error,Female,48.0,21.4,53.0
3663,62093,Margin of Error,Male,16.0,10.0,39.0
3664,62094,Estimate,Female,136.0,29.2,465.0
3665,62094,Estimate,Male,97.0,23.3,417.0
3666,62094,Margin of Error,Female,83.0,14.8,110.0
3667,62094,Margin of Error,Male,53.0,11.6,100.0
3668,62095,Estimate,Female,1059.0,19.5,5443.0
3669,62095,Estimate,Male,735.0,15.5,4745.0
3670,62095,Margin of Error,Female,402.0,7.0,307.0
3671,62095,Margin of Error,Male,253.0,5.2,274.0
3672,62097,Estimate,Female,61.0,4.4,1385.0
3673,62097,Estimate,Male,28.0,1.9,1483.0
3674,62097,Margin of Error,Female,32.0,2.4,225.0
3675,62097,Margin of Error,Male,24.0,1.7,298.0
3676,62098,Estimate,Female,0.0,0.0,7.0
3677,62098,Estimate,Male,0.0,0.0,8.0
3678,62098,Margin of Error,Female,12.0,100.0,13.0
3679,62098,Margin of Error,Male,12.0,100.0,13.0
3680,62201,Estimate,Female,2160.0,53.8,4013.0
3681,62201,Estimate,Male,1135.0,44.9,2529.0
3682,62201,Margin of Error,Female,781.0,12.8,872.0
3683,62201,Margin of Error,Male,431.0,12.3,460.0
3684,62203,Estimate,Female,895.0,20.5,4366.0
3685,62203,Estimate,Male,704.0,18.8,3740.0
3686,62203,Margin of Error,Female,311.0,6.6,685.0
3687,62203,Margin of Error,Male,301.0,7.4,625.0
3688,62204,Estimate,Female,1993.0,44.1,4518.0
3689,62204,Estimate,Male,1250.0,33.9,3690.0
3690,62204,Margin of Error,Female,475.0,9.4,516.0
3691,62204,Margin of Error,Male,306.0,8.5,446.0
3692,62205,Estimate,Female,1117.0,29.4,3796.0
3693,62205,Estimate,Male,995.0,31.0,3205.0
3694,62205,Margin of Error,Female,369.0,9.0,475.0
3695,62205,Margin of Error,Male,354.0,9.5,544.0
3696,62206,Estimate,Female,2461.0,32.5,7561.0
3697,62206,Estimate,Male,2296.0,32.5,7060.0
3698,62206,Margin of Error,Female,720.0,8.5,693.0
3699,62206,Margin of Error,Male,549.0,7.8,551.0
3700,62207,Estimate,Female,2286.0,42.5,5373.0
3701,62207,Estimate,Male,1382.0,33.7,4102.0
3702,62207,Margin of Error,Female,652.0,9.4,819.0
3703,62207,Margin of Error,Male,372.0,8.8,581.0
3704,62208,Estimate,Female,868.0,10.9,7983.0
3705,62208,Estimate,Male,744.0,8.7,8534.0
3706,62208,Margin of Error,Female,402.0,4.9,523.0
3707,62208,Margin of Error,Male,296.0,3.6,533.0
3708,62214,Estimate,Female,18.0,2.4,740.0
3709,62214,Estimate,Male,20.0,2.8,709.0
3710,62214,Margin of Error,Female,15.0,2.0,112.0
3711,62214,Margin of Error,Male,14.0,2.1,136.0
3712,62215,Estimate,Female,69.0,7.1,968.0
3713,62215,Estimate,Male,139.0,12.4,1123.0
3714,62215,Margin of Error,Female,57.0,5.8,111.0
3715,62215,Margin of Error,Male,118.0,9.9,130.0
3716,62216,Estimate,Female,30.0,2.2,1386.0
3717,62216,Estimate,Male,55.0,4.2,1313.0
3718,62216,Margin of Error,Female,22.0,1.6,167.0
3719,62216,Margin of Error,Male,34.0,2.7,159.0
3720,62217,Estimate,Female,73.0,18.6,392.0
3721,62217,Estimate,Male,50.0,11.3,441.0
3722,62217,Margin of Error,Female,75.0,16.9,121.0
3723,62217,Margin of Error,Male,40.0,9.4,137.0
3724,62218,Estimate,Female,48.0,4.8,992.0
3725,62218,Estimate,Male,59.0,6.6,896.0
3726,62218,Margin of Error,Female,37.0,3.8,188.0
3727,62218,Margin of Error,Male,49.0,5.3,148.0
3728,62219,Estimate,Female,46.0,9.0,513.0
3729,62219,Estimate,Male,35.0,7.1,493.0
3730,62219,Margin of Error,Female,36.0,7.1,126.0
3731,62219,Margin of Error,Male,32.0,6.3,127.0
3732,62220,Estimate,Female,967.0,10.8,8936.0
3733,62220,Estimate,Male,1040.0,12.5,8313.0
3734,62220,Margin of Error,Female,382.0,4.2,715.0
3735,62220,Margin of Error,Male,344.0,4.0,685.0
3736,62221,Estimate,Female,1420.0,9.3,15227.0
3737,62221,Estimate,Male,1653.0,11.3,14602.0
3738,62221,Margin of Error,Female,485.0,3.2,877.0
3739,62221,Margin of Error,Male,508.0,3.2,914.0
3740,62223,Estimate,Female,844.0,10.2,8250.0
3741,62223,Estimate,Male,763.0,9.5,8055.0
3742,62223,Margin of Error,Female,274.0,3.2,628.0
3743,62223,Margin of Error,Male,338.0,3.9,666.0
3744,62225,Estimate,Female,105.0,4.8,2199.0
3745,62225,Estimate,Male,68.0,2.7,2507.0
3746,62225,Margin of Error,Female,86.0,3.8,317.0
3747,62225,Margin of Error,Male,54.0,2.3,340.0
3748,62226,Estimate,Female,1701.0,11.6,14622.0
3749,62226,Estimate,Male,851.0,6.4,13393.0
3750,62226,Margin of Error,Female,429.0,2.8,835.0
3751,62226,Margin of Error,Male,328.0,2.3,1032.0
3752,62230,Estimate,Female,108.0,3.4,3132.0
3753,62230,Estimate,Male,122.0,3.9,3149.0
3754,62230,Margin of Error,Female,69.0,2.2,222.0
3755,62230,Margin of Error,Male,88.0,2.8,194.0
3756,62231,Estimate,Female,264.0,7.8,3367.0
3757,62231,Estimate,Male,265.0,8.2,3232.0
3758,62231,Margin of Error,Female,126.0,3.7,282.0
3759,62231,Margin of Error,Male,98.0,3.1,239.0
3760,62232,Estimate,Female,458.0,15.0,3051.0
3761,62232,Estimate,Male,413.0,12.8,3222.0
3762,62232,Margin of Error,Female,185.0,6.7,429.0
3763,62232,Margin of Error,Male,187.0,6.1,393.0
3764,62233,Estimate,Female,494.0,16.8,2945.0
3765,62233,Estimate,Male,592.0,18.6,3183.0
3766,62233,Margin of Error,Female,202.0,6.7,229.0
3767,62233,Margin of Error,Male,202.0,5.5,286.0
3768,62234,Estimate,Female,2636.0,15.6,16890.0
3769,62234,Estimate,Male,1831.0,11.7,15638.0
3770,62234,Margin of Error,Female,507.0,2.9,584.0
3771,62234,Margin of Error,Male,512.0,3.2,655.0
3772,62236,Estimate,Female,338.0,4.8,7021.0
3773,62236,Estimate,Male,196.0,2.9,6838.0
3774,62236,Margin of Error,Female,168.0,2.4,430.0
3775,62236,Margin of Error,Male,151.0,2.2,315.0
3776,62237,Estimate,Female,125.0,12.5,1003.0
3777,62237,Estimate,Male,152.0,12.7,1193.0
3778,62237,Margin of Error,Female,72.0,6.9,119.0
3779,62237,Margin of Error,Male,87.0,6.7,151.0
3780,62238,Estimate,Female,47.0,14.9,316.0
3781,62238,Estimate,Male,22.0,6.6,333.0
3782,62238,Margin of Error,Female,23.0,7.0,71.0
3783,62238,Margin of Error,Male,18.0,6.0,94.0
3784,62239,Estimate,Female,373.0,14.4,2586.0
3785,62239,Estimate,Male,174.0,7.5,2333.0
3786,62239,Margin of Error,Female,172.0,6.5,398.0
3787,62239,Margin of Error,Male,140.0,6.7,653.0
3788,62240,Estimate,Female,125.0,16.3,769.0
3789,62240,Estimate,Male,213.0,29.2,730.0
3790,62240,Margin of Error,Female,94.0,12.0,323.0
3791,62240,Margin of Error,Male,152.0,12.0,368.0
3792,62241,Estimate,Female,14.0,3.4,408.0
3793,62241,Estimate,Male,6.0,1.3,447.0
3794,62241,Margin of Error,Female,20.0,4.8,123.0
3795,62241,Margin of Error,Male,7.0,1.7,106.0
3796,62242,Estimate,Female,41.0,6.8,607.0
3797,62242,Estimate,Male,83.0,12.1,685.0
3798,62242,Margin of Error,Female,35.0,5.4,105.0
3799,62242,Margin of Error,Male,78.0,10.3,140.0
3800,62243,Estimate,Female,294.0,9.9,2958.0
3801,62243,Estimate,Male,123.0,4.2,2959.0
3802,62243,Margin of Error,Female,143.0,4.5,353.0
3803,62243,Margin of Error,Male,74.0,2.5,305.0
3804,62244,Estimate,Female,17.0,3.9,440.0
3805,62244,Estimate,Male,15.0,3.1,491.0
3806,62244,Margin of Error,Female,21.0,4.9,105.0
3807,62244,Margin of Error,Male,15.0,3.2,125.0
3808,62245,Estimate,Female,72.0,7.9,915.0
3809,62245,Estimate,Male,91.0,8.9,1018.0
3810,62245,Margin of Error,Female,43.0,4.5,151.0
3811,62245,Margin of Error,Male,66.0,6.1,166.0
3812,62246,Estimate,Female,459.0,11.4,4029.0
3813,62246,Estimate,Male,758.0,18.5,4087.0
3814,62246,Margin of Error,Female,185.0,4.6,327.0
3815,62246,Margin of Error,Male,380.0,8.4,348.0
3816,62248,Estimate,Female,10.0,4.4,229.0
3817,62248,Estimate,Male,3.0,1.8,170.0
3818,62248,Margin of Error,Female,10.0,4.5,80.0
3819,62248,Margin of Error,Male,6.0,3.0,61.0
3820,62249,Estimate,Female,506.0,6.6,7714.0
3821,62249,Estimate,Male,382.0,4.8,7937.0
3822,62249,Margin of Error,Female,237.0,3.0,374.0
3823,62249,Margin of Error,Male,207.0,2.6,412.0
3824,62250,Estimate,Female,12.0,3.9,311.0
3825,62250,Estimate,Male,4.0,0.9,462.0
3826,62250,Margin of Error,Female,14.0,4.5,98.0
3827,62250,Margin of Error,Male,6.0,1.2,153.0
3828,62253,Estimate,Female,74.0,22.6,328.0
3829,62253,Estimate,Male,66.0,21.0,314.0
3830,62253,Margin of Error,Female,39.0,9.4,104.0
3831,62253,Margin of Error,Male,43.0,10.6,89.0
3832,62254,Estimate,Female,210.0,7.4,2843.0
3833,62254,Estimate,Male,332.0,12.4,2674.0
3834,62254,Margin of Error,Female,117.0,3.9,292.0
3835,62254,Margin of Error,Male,232.0,7.7,359.0
3836,62255,Estimate,Female,37.0,9.0,410.0
3837,62255,Estimate,Male,25.0,5.3,472.0
3838,62255,Margin of Error,Female,20.0,5.3,113.0
3839,62255,Margin of Error,Male,20.0,4.0,153.0
3840,62257,Estimate,Female,113.0,10.4,1087.0
3841,62257,Estimate,Male,105.0,9.1,1149.0
3842,62257,Margin of Error,Female,69.0,6.2,168.0
3843,62257,Margin of Error,Male,58.0,5.1,194.0
3844,62258,Estimate,Female,659.0,12.5,5274.0
3845,62258,Estimate,Male,341.0,7.4,4582.0
3846,62258,Margin of Error,Female,344.0,6.4,353.0
3847,62258,Margin of Error,Male,184.0,4.0,364.0
3848,62260,Estimate,Female,199.0,6.0,3326.0
3849,62260,Estimate,Male,71.0,2.0,3475.0
3850,62260,Margin of Error,Female,121.0,3.6,341.0
3851,62260,Margin of Error,Male,56.0,1.6,323.0
3852,62261,Estimate,Female,0.0,0.0,15.0
3853,62261,Estimate,Male,0.0,0.0,32.0
3854,62261,Margin of Error,Female,12.0,76.6,15.0
3855,62261,Margin of Error,Male,12.0,52.4,28.0
3856,62262,Estimate,Female,138.0,14.5,955.0
3857,62262,Estimate,Male,174.0,19.7,883.0
3858,62262,Margin of Error,Female,78.0,7.9,189.0
3859,62262,Margin of Error,Male,93.0,8.8,180.0
3860,62263,Estimate,Female,165.0,6.9,2385.0
3861,62263,Estimate,Male,100.0,4.4,2249.0
3862,62263,Margin of Error,Female,71.0,3.0,154.0
3863,62263,Margin of Error,Male,51.0,2.3,177.0
3864,62264,Estimate,Female,192.0,12.9,1494.0
3865,62264,Estimate,Male,171.0,9.5,1802.0
3866,62264,Margin of Error,Female,99.0,6.3,218.0
3867,62264,Margin of Error,Male,94.0,5.3,258.0
3868,62265,Estimate,Female,92.0,4.7,1973.0
3869,62265,Estimate,Male,93.0,4.7,1990.0
3870,62265,Margin of Error,Female,84.0,4.4,189.0
3871,62265,Margin of Error,Male,85.0,4.1,181.0
3872,62266,Estimate,Female,0.0,,0.0
3873,62266,Estimate,Male,0.0,,0.0
3874,62266,Margin of Error,Female,12.0,,12.0
3875,62266,Margin of Error,Male,12.0,,12.0
3876,62268,Estimate,Female,24.0,5.5,435.0
3877,62268,Estimate,Male,6.0,1.3,474.0
3878,62268,Margin of Error,Female,14.0,3.2,108.0
3879,62268,Margin of Error,Male,7.0,1.4,115.0
3880,62269,Estimate,Female,634.0,3.8,16507.0
3881,62269,Estimate,Male,626.0,4.2,15061.0
3882,62269,Margin of Error,Female,207.0,1.3,580.0
3883,62269,Margin of Error,Male,205.0,1.4,575.0
